9241	Un uomo in camicia bianca e pantaloni neri sta camminando sul marciapiede.
18028	Un ragazzo con una maglietta rossa e dei pantaloni neri gioca con una palla da calcio.
17177	Un uomo con un cappello da pesca e una camicia da pesca è seduto su una roccia vicino allacqua.
12305	Un uomo in camicia blu e pantaloni neri sta camminando su un sentiero.
14736	Un uomo con un cappello da bowler e un cappello sta saltellando in un campo di fiori.
18764	Un uomo in camicia blu sta lavorando con un taglialegna.
17603	Una donna con un vestito bianco e un cappello bianco sta camminando per una strada.
11897	Un ragazzo con una maglietta blu sta guardando una telecamera.
11890	Un giocatore di calcio in maglietta verde e bianca che lancia una palla da calcio mentre altri guardano.
11466	Un giocatore di basket che indossa ununiforme bianca e blu.
20154	Un uomo in camicia bianca e pantaloni neri sta guardando un bambino che sta dormendo.
13085	Un uomo con gli occhiali da sole e una camicia nera sta mangiando.
14134	Un uomo con un cappello da baseball e una maglietta blu sta parlando con una donna con un vestito bianco.
10499	Una donna con i capelli rossi e una camicia nera sta mangiando.
15374	Un uomo e una donna in posa per una foto.
13992	Un uomo in camicia bianca e pantaloni neri sta guardando qualcosa.
20562	Una donna con i capelli rossi e una camicia nera sta guardando una telecamera.
16010	Un uomo con un cappello e una camicia a strisce è seduto su una roccia vicino allacqua.
13977	Un cane nero corre in un campo.
18979	Un cane bianco e marrone che corre in un campo.
14231	Un uomo e una donna sono seduti su una panchina del parco con un bambino che indossa un cappello da golf.
18723	Un bambino che gioca con una palla da calcio.
19174	Un uomo in camicia bianca e pantaloni neri sta guardando qualcosa.
17109	Un uomo con una maglietta nera e jeans blu sta suonando una chitarra e canta.
14786	Un uomo con un cappello da baseball sta lavorando con il suo bastone.
13580	Un uomo in camicia bianca e pantaloni neri sta praticando a colpire la palla con un uomo in maglietta bianca e un altro 
17963	Un uomo con un cappello da baseball sta guidando una bicicletta.
19122	Una donna con un cappello e una camicia a strisce bianche e nere e pantaloni marroni sta facendo un pisolino sul marciapiede.
10692	Un uomo con un cappello da cowboy e una camicia rossa sta spingendo un cavallo bianco su una strada sporca.
19857	Un uomo con un cappello nero e una giacca nera sta per strada.
12375	Un bambino in camicia rossa e pantaloni marroni è seduto su una roccia.
16063	Un uomo con un cappello rigido e una camicia nera sta guidando una moto.
16191	Una donna con una maglietta blu sta camminando sul marciapiede.
12293	Un uomo con un cappello da bowler e una camicia rossa sta guardando un altro uomo che tiene in mano un bicchiere di 
15774	Un uomo con un cappello nero e una giacca blu è in piedi accanto a un cartello di protesta.
12417	Un gruppo di persone che camminano su un sentiero di pietra.
17978	Un uomo in camicia bianca e pantaloni neri sta giocando a tennis.
20229	Un uomo con un cappello da baseball sta dormendo su una panchina.
13302	Un uomo in camicia nera e jeans blu è in piedi con una donna in camicia bianca.
14974	Una donna con una maglietta blu e un uomo con una maglietta blu sono in piedi con le braccia attorno.
14596	Un uomo in bicicletta salta su una collina sporca.
13516	Un cane bianco e nero che corre sulla neve.
16381	Un uomo in camicia bianca e pantaloni neri sta camminando per una strada.
18155	Un uomo in camicia bianca suona una chitarra acustica.
17933	Un gruppo di persone sedute a un tavolo a bere.
12212	Un gruppo di persone sta protestando per strada.
19071	Un uomo con un cappello da baseball sta spazzando lerba con un tagliaerba.
20459	Un gruppo di persone sedute a un tavolo da picnic con una donna che indossa una maglietta bianca e un cappello da baseball 
11906	Una donna con un vestito bianco e un cappello bianco sta ballando.
19005	Un uomo con un cappello da cowboy e un cavallo marrone che cerca di lassare una mucca.
18061	Un uomo con un cappello da baseball sta lavorando con macchinari complicati.
17655	Un uomo in camicia bianca e pantaloni neri sta guardando qualcosa.
11979	Un uomo in camicia bianca e occhiali da sole sta parlando a una donna in camicia bianca.
11124	Un uomo in camicia bianca e pantaloni neri sta guardando qualcosa.
17997	Un uomo con una camicia nera e dei pantaloni neri è seduto su una panchina di legno.
14072	Un gruppo di bambini sta guardando una ragazza che sta per giocare a dama.
17573	Un uomo in camicia bianca e pantaloni neri sta camminando per una strada.
10629	Un uomo in camicia nera e jeans sta suonando una chitarra acustica.
13990	Un cane bianco e marrone che corre in un campo.
13770	Una ragazzina con una maglietta blu sta mangiando un cono gelato.
17673	Un uomo in camicia bianca e pantaloni neri sta guardando un uomo in camicia bianca.
19609	Una donna con una maglietta blu e una gonna nera e una camicia nera con in mano un bicchiere di vino.
12441	Un uomo in camicia bianca e pantaloni neri sta guardando una donna in vestito nero che tiene in mano un sacchetto verde.
11656	Un uomo con un cappello nero e una giacca blu è in piedi accanto a un cartello.
20682	Un uomo in camicia bianca e pantaloni neri sta camminando per una strada.
15047	Un uomo in kayak in acque accidentate.
17346	Un gruppo di persone sta camminando lungo una strada affollata della città.
18418	Un gruppo di persone che camminano per strada.
16421	Un uomo con un cappello da baseball sta dormendo su una panchina.
14260	Un uomo con un cappello da bowler e una camicia rossa sta facendo una foto.
17945	Un uomo con un cappello da baseball sta guidando una bicicletta.
19545	Un uomo in camicia bianca e pantaloni neri sta camminando per una strada.
16070	Un uomo in moto che fa scoppiare un volante sulla sua bicicletta.
17630	Un uomo con una giacca nera e un casco nero è in piedi su una collina innevata.
16455	Un uomo in camicia bianca e pantaloni neri sta guardando qualcosa.
11963	Un uomo in bicicletta salta su una collina di neve.
17533	Un uomo con una camicia nera e un cappello blu suona una chitarra acustica.
15309	Un uomo con gli occhiali da sole e una camicia nera sta suonando la chitarra.
14626	Un gruppo di bambini sta guardando un uomo che sta tagliando un oggetto in un grande campo.
15878	Un uomo con una camicia nera e dei pantaloni neri corre sulla spiaggia.
15588	Una donna con un vestito bianco e un cappello bianco sta camminando per una strada.
13388	Un uomo con gli occhiali da sole e una maglietta blu sta mangiando.
16871	Un uomo in camicia bianca e pantaloni neri sta guardando qualcosa.
13543	Un cane bianco e marrone che salta in aria per prendere una palla.
14333	Un giocatore di baseball che batte la mazza per prendere la palla.
16888	Un gruppo di persone che guidano cammelli.
10620	Una donna con un vestito bianco e un uomo con una maglietta blu sono seduti a un tavolo con una tovaglia rossa.
16458	Un gruppo di bambini sta guardando una ragazza che sta facendo una foto.
12030	Un uomo in camicia bianca e pantaloni neri sta guardando qualcosa.
17347	Un uomo con un cappello da baseball e una maglietta blu sta parlando con una donna con un cappello da baseball.
19373	Un uomo in camicia bianca e pantaloni neri sta camminando per una strada.
15592	Un cane nero che nuota in acqua.
11747	Un cane nero corre sulla neve con una palla in bocca.
12058	Un uomo con un cappello da cowboy guida un cavallo marrone.
16395	Un uomo in camicia bianca e pantaloni neri sta camminando su un marciapiede.
10691	Un uomo con una camicia nera e una donna con una maglietta bianca e una gonna nera e una donna con una maglietta 
16090	Un uomo e una donna sono seduti su una panchina.
12902	Un uomo in camicia bianca e pantaloni neri sta saltando su un ostacolo.
12356	Un cane bianco e marrone che salta in aria per prendere una palla.
18994	Un uomo con un cappello da baseball sta lavorando con il legno.
16773	Un uomo in camicia bianca e pantaloni neri sta camminando per una strada.
20103	Un uomo in camicia bianca e pantaloni neri sta guardando qualcosa.
17731	Un uomo in camicia bianca e jeans blu sta fuori da un edificio.
15974	Una donna con una maglietta nera e una gonna rossa sta tenendo un discorso.
19356	Un uomo in camicia rossa sta facendo snowboard su una rampa.
14434	Un cane bianco e marrone che corre in un campo.
13276	Un uomo con un cappello da cowboy guida un cavallo marrone.
15834	Un uomo con un cappello da baseball sta lavorando con il legno.
18250	Un gruppo di persone sedute a un tavolo a bere.
10920	Un motociclista sporco che gira velocemente in discesa.
12334	Un cane nero che corre in un campo.
19830	Un uomo in camicia bianca e pantaloni neri sta camminando per una strada.
12366	Un uomo e una donna che giocano nella sabbia.
19738	Un uomo in camicia bianca e pantaloni neri sta camminando per una strada.
15219	Un uomo con una camicia nera e dei pantaloni neri salta su una rampa.
19435	Un uomo con un cappello da baseball sta dormendo su una panchina di fronte a un tavolo con del cibo.
12427	Un uomo con una maglietta blu e una donna con una maglietta bianca e una gonna nera e una donna con una maglietta 
13417	Un uomo in camicia bianca e pantaloni neri sta guardando un bambino che sta saltando in aria.
17202	Un uomo in camicia bianca e pantaloni neri sta camminando per una strada.
19508	Un uomo in camicia bianca e pantaloni neri sta camminando sul marciapiede.
18318	Un uomo con un cappello da baseball sta camminando sul marciapiede.
12813	Un uomo in camicia bianca e occhiali da sole sta parlando a un uomo in camicia bianca.
15759	Un uomo in camicia bianca e pantaloni neri sta guardando qualcosa.
17208	Un uomo con una camicia nera e una donna con una maglietta bianca e una gonna nera e una donna con una maglietta 
16631	Un uomo in camicia bianca e pantaloni neri sta camminando sul marciapiede.
20448	Un gruppo di persone sta guardando una donna in un bar.
15004	Un uomo in maglietta blu e pantaloni neri sta giocando a tennis.
13837	Un uomo con un cappello nero e una giacca blu è seduto su una sedia.
17652	Un gruppo di persone sta protestando per strada.
16880	Un uomo con un cappello rigido e una camicia blu sta guidando una bicicletta.
17940	Un uomo con una camicia rossa e un cappello da baseball sta guardando una telecamera.
19523	Un uomo con un cappello da baseball sta lavorando con il legno.
17661	Un uomo con una camicia nera e un cappello da baseball sta suonando una chitarra acustica.
13566	Un bambino in camicia rossa e pantaloni neri sta guardando un ragazzo in maglietta blu.
14495	Un uomo in camicia bianca e occhiali da sole sta parlando con un uomo in camicia bianca.
11152	Un uomo con un cappello da bowler e una camicia rossa sta facendo una foto.
14316	Una donna con una maglietta blu sta guardando una donna seduta su una sedia.
14490	Un gruppo di uomini e donne sono seduti a terra.
20390	Un uomo in camicia bianca e pantaloni neri sta camminando sul marciapiede.
17338	Una donna in bikini che cammina su una spiaggia rocciosa.
12542	Un uomo con una giacca nera e un cappello nero è in piedi su una montagna innevata.
15674	Un uomo in camicia bianca e pantaloni neri sta guardando un prodotto.
11283	Una donna con una maglietta blu e una gonna bianca e una gonna nera e una gonna rossa con un uomo in camicia 
17045	Un uomo con un cappello da baseball sta lavorando con il legno.
14479	Un cane nero corre sulla sabbia.
12486	Un cane bianco e nero salta su per prendere una palla da tennis.
16347	Un uomo in camicia bianca e pantaloni neri sta guardando qualcosa.
13170	Un giocatore di hockey in rosso sfida la palla mentre il giocatore in blu lo blocca.
14453	Una bambina con un vestito giallo è seduta su una panchina con un cane bianco e marrone.
12133	Un uomo in camicia bianca e pantaloni neri sta camminando su un marciapiede.
15061	Un uomo e una donna sono seduti su una panchina.
20139	Un uomo in camicia bianca e cappello da baseball sta suonando una chitarra acustica.
16048	Un uomo in bicicletta salta su una collina sporca.
15448	Un gruppo di persone sta camminando lungo un sentiero lungo un sentiero.
14599	Un uomo con un cappello da baseball sta spazzando il pavimento.
18998	Un gruppo di persone sedute su un molo che guarda lacqua.
20240	Un uomo in camicia nera e occhiali da sole sta parlando con un uomo in camicia bianca.
20656	Un ragazzo in maglietta blu sta guidando una bicicletta.
15410	Una donna con un vestito bianco e un cappello bianco sta camminando per una strada.
10788	Un uomo in camicia bianca e occhiali da sole sta parlando con un uomo in camicia bianca.
20016	Una donna con una maglietta blu sta guardando una donna in camicia bianca e un uomo in camicia nera che condividono un pasto.
17483	Una donna con una maglietta blu e dei pantaloni neri che gioca a badminton.
12245	Una donna con una maglietta nera e un uomo con una maglietta nera stanno ballando.
12994	Un cane bianco e marrone che corre sulla spiaggia.
19624	Un ragazzo in pantaloncini neri salta in una pozza dacqua.
11624	Un gruppo di persone sta camminando lungo una strada di pietra calcarea con un ombrello.
16715	Un uomo con un cappello da baseball sta spazzando la strada.
13916	Una ragazza con una maglietta rossa salta in aria con le braccia in aria.
15077	Un giocatore di football che indossa un maglietto rosso e bianco e nero e bianco colpisce un baseball.
14558	Un uomo con un cappello da baseball sta lavorando con il legno.
17822	Un cane nero che corre sulla spiaggia.
19075	Un uomo in camicia bianca e pantaloni neri sta guardando qualcosa.
15556	Un uomo in camicia bianca e pantaloni neri sta correndo una gara.
11207	Un uomo con un cappello da baseball sta lavorando con il suo carrello in un negozio.
12475	Un uomo con una giacca di pelle e un cappello nero che parla al cellulare.
11363	Un uomo in camicia bianca e occhiali da sole sta suonando una chitarra.
13744	Un uomo in camicia bianca e pantaloni neri sta camminando sul marciapiede.
16532	Un uomo con gli occhiali che indossa una camicia a strisce bianche e nere e un cappello da baseball sta guardando una telecamera.
18820	Un uomo in camicia nera e occhiali da sole sta parlando con un uomo in camicia bianca.
17057	Un uomo con gli occhiali e una camicia nera sta mangiando.
19639	Un uomo in camicia bianca e pantaloni neri sta camminando sul marciapiede.
12782	Un uomo in camicia bianca e pantaloni neri sta guardando qualcosa.
16638	Un bambino che indossa un cappello blu dinim e una maglietta a strisce blu e bianche con una striscia gialla e gialla sta 
19027	Un uomo in camicia bianca e pantaloni neri sta parlando a un gruppo di persone.
11400	Un uomo in camicia nera e occhiali da sole sta mangiando un panino.
11219	Un gruppo di persone sta guardando una donna seduta su una panchina.
11914	Un uomo con un cappello nero e una giacca blu è in piedi accanto a un muro con un cartello che dice Royal.
20005	Un uomo con un cappello nero e una giacca nera sta per prendere qualcosa.
17497	Un uomo con un cappello da baseball e una maglietta blu sta camminando.
19555	Un uomo con un cappello nero e una giacca blu è in piedi accanto a un cartello che dice Aloha.
19910	Un uomo con un cappello nero e una giacca blu è seduto su una panchina.
19263	Un giocatore di calcio in maglietta verde e bianca che calcia una palla.
14337	Una donna con una maglietta nera e un uomo con una maglietta blu sono seduti a un tavolo con una tovaglia rossa.
13135	Un cane bianco e nero che salta in aria per prendere una palla.
13724	Un uomo con un cappello da baseball e una maglietta blu sta parlando con una donna con una maglietta rossa.
17823	Un cane bianco e marrone che corre in un campo.
18731	Un uomo in camicia bianca e pantaloni neri sta suonando una chitarra.
11514	Un uomo con un cappello da baseball sta spazzando il pavimento.
18532	Un uomo in camicia nera e pantaloni neri sta facendo una postura a mano su un campo da golf.
13650	Un gruppo di persone sta protestando per strada.
16199	Un uomo in camicia bianca e occhiali da sole sta dormendo in un veicolo.
19471	Un uomo in camicia bianca e pantaloni neri sta camminando per una strada.
15176	Un uomo in camicia bianca e pantaloni neri sta giocando a tennis.
14332	Un cane bianco e marrone corre sullerba.
16992	Un uomo con un cappello da bowler e una giacca di pelle scolpita in piedi accanto a un cartello.
13197	Un uomo in camicia bianca e occhiali da sole sta parlando al microfono.
18425	Una donna con una maglietta blu e jeans blu sta facendo una foto.
17708	Un gruppo di persone sta attorno ad un uomo in maglietta blu.
11278	Un gruppo di persone sta protestando per strada.
13648	Un uomo con una giacca di salvataggio sta camminando su una montagna innevata.
20071	Un uomo con un cappello nero e una giacca blu è seduto su una sedia e guarda la TV.
20248	Un uomo con un cappello rigido sta lavorando su un pezzo di legno.
19384	Un uomo con un cappello nero e una giacca blu è in piedi accanto a un muro con un cartello che dice Royal.
12184	Un uomo con un cappello da baseball sta lavorando con macchinari complicati.
10577	Un cane bianco e nero che salta in aria per prendere una palla.
17031	Un uomo in camicia bianca e occhiali da sole sta parlando con un uomo in camicia bianca.
12969	Un uomo con un cappello da cowboy guida un cavallo marrone.
18426	Un gruppo di persone sedute a un tavolo con bicchieri di birra.
19724	Un gruppo di persone che giocano a football in un evento.
15792	Una ragazzina con un vestito giallo che salta in una piscina.
13785	Un cane bianco e marrone sta camminando in un campo.
18448	Un uomo con una maglietta nera e jeans blu sta suonando una chitarra e canta.
19772	Un uomo con un cappello da baseball sta parlando con un uomo in camicia bianca.
17903	Un uomo con un cappello da bowler e una camicia rossa sta guidando una bicicletta.
19478	Un uomo in camicia bianca e pantaloni neri sta camminando per una strada.
15457	Un uomo in camicia rossa e pantaloni neri sta praticando ginnastica su un pavimento di danza con una gamba alzata di fronte a 
17250	Un gruppo di persone sta camminando lungo un sentiero.
19834	Un uomo in camicia bianca e pantaloni neri sta camminando sul marciapiede.
16739	Un uomo in camicia bianca e occhiali da sole sta parlando al telefono.
10732	Un uomo in camicia bianca e pantaloni neri sta camminando per una strada.
18419	Un uomo con un casco bianco e una camicia rossa sta facendo snowboard su una rampa.
18310	Un uomo in spiaggia con una palla sulla spiaggia.
19037	Un bambino che dorme con una coperta rosa.
18666	Un uomo con una camicia nera e dei pantaloni neri salta in aria su una corda.
14582	Un uomo in camicia bianca e pantaloni neri sta lavorando ad un progetto di costruzione.
11234	Un uomo in camicia bianca e pantaloni neri sta ballando.
19277	Un uomo in camicia bianca e pantaloni neri sta guardando qualcosa.
19867	Un uomo in camicia rossa e pantaloni neri sta correndo una maratona.
12402	Un uomo con un cappello da cowboy guida un cavallo marrone.
12949	Un uomo con un cappello nero e una camicia nera suona la chitarra.
17510	Un uomo in camicia blu sta lavorando su un tetto.
15809	Un uomo e una donna che si abbracciano.
15186	Un uomo con una giacca nera e un cappello nero è in piedi su una montagna innevata.
11239	Un cane nero che nuota in acqua.
14042	Un bambino che gioca con una palla da calcio.
16049	Un uomo in camicia nera e pantaloni neri sta camminando sulla spiaggia.
11137	Un bambino che dorme con una coperta.
12853	Un gruppo di persone sedute su un albero.
18499	Un cane bianco e marrone corre sullerba.
10490	Un uomo con un cappello da baseball sta lavorando con macchinari complicati.
13629	Un uomo che nuota in piscina.
15138	Un uomo in bicicletta che fa un trucco in aria.
18146	Un uomo in camicia bianca e pantaloni neri sta guardando una donna in camicia bianca e un uomo in camicia bianca che si 
10666	Un uomo in camicia bianca e pantaloni neri sta guardando una donna in camicia bianca e pantaloni neri che si sta allentando.
11423	Un cane nero corre sulla neve.
16124	Un uomo in camicia rossa e pantaloni neri sta scalando una montagna.
15650	Una ragazza con un vestito bianco e dei sospegni darcobaleno che spuntano da un lago.
19348	Una donna con un vestito bianco e un cappello bianco sta camminando per una strada.
10575	Un uomo con un cappello nero e una giacca blu è in piedi accanto a un cartello.
14221	Un uomo con un cappello da baseball sta lavorando con il legno.
17983	Un uomo con un cappello da bowler e una camicia rossa sta parlando con un uomo in camicia bianca.
17194	Un uomo con un cappello nero e una giacca blu è in piedi accanto a un treno.
17714	Un cane bianco e marrone sta giocando con un cane bianco e nero.
17468	Un uomo con una camicia nera e un cappello rosso suona uno strumento.
12706	Un uomo in muta nera sta facendo surf su una tavola da surf.
15412	Un uomo in camicia rossa e jeans blu sta saltando su una corda.
19162	Un uomo in camicia bianca e pantaloni neri sta camminando per una strada.
17615	Un giocatore di calcio in maglietta bianca e pantaloni bianchi si sta preparando per lanciare la palla.
12178	Un uomo in camicia bianca e pantaloni neri sta giocando a tennis.
12508	Un uomo con un cappello da cowboy guida un cavallo marrone.
10858	Un uomo con una maglietta blu leggera e una donna con una maglietta nera e jeans blu stanno camminando per strada.
17071	Un uomo in camicia bianca e pantaloni neri sta guardando un prodotto.
17121	Un uomo in camicia bianca e pantaloni neri sta correndo una maratona.
20302	Un uomo con un cappello da bowler e una camicia rossa sta lavorando su una scultura di marmo.
15067	Un uomo con un cappello da baseball sta spazzando il pavimento.
17733	Un uomo e una donna sono seduti a un tavolo a bere.
17037	Una donna con una maglietta rossa e dei pantaloni neri sta giocando a tennis.
16996	Un uomo con una camicia nera e una donna con una maglietta blu sono in piedi tra la folla.
17376	Un uomo con un cappello da baseball sta dormendo su una panchina di fronte a un tavolo con del cibo.
11939	Un uomo in maglietta blu sta calciando una palla da calcio.
19643	Un uomo in camicia bianca e pantaloni neri sta camminando sul marciapiede.
15875	Un uomo in camicia bianca e pantaloni neri sta camminando sul marciapiede.
14721	Un cane bianco e nero che corre in un campo.
16416	Un uomo con un cappello da bowler e una camicia rossa suona la chitarra.
12084	Un uomo con un cappello da baseball è seduto su una sedia e guarda un corpo dacqua.
10925	Un ragazzo in pantaloncini neri salta in una piscina.
19929	Una donna con una maglietta blu e una gonna nera e una gonna nera e una camicia nera con in mano un bicchiere 
14570	Un uomo con un cappello nero e una giacca blu è in piedi accanto a un cartello che dice Aloha.
17772	Una donna con una maglietta blu e un ragazzo con una maglietta rossa sono seduti accanto a un tavolo con del cibo.
14773	Un bambino con gli occhiali è seduto in una stanza con una tovaglia blu.
11618	Un cane nero che corre sulla spiaggia.
14989	Un cane nero che corre in un campo.
10663	Un uomo con un cappello da baseball sta lavorando con il legno.
14164	Un ragazzo con una maglietta blu sta guidando una bicicletta.
20640	Una donna con una maglietta blu e una gonna nera e una gonna nera corta sta fumando.
12053	Un uomo in camicia bianca e pantaloni neri sta camminando su un marciapiede.
16989	Un uomo in camicia bianca e pantaloni neri sta camminando per una strada.
17669	Un uomo con un cappello da cowboy e una camicia rossa sta spingendo un cavallo bianco su una strada sporca.
14796	Un uomo e una donna sono seduti su una panchina.
20507	Un motociclista sporco che gira langolo.
12865	Un uomo in camicia rossa e pantaloni neri sta guidando una bicicletta.
20297	Un bambino che gioca con una palla da calcio.
14841	Una donna con una maglietta blu e un maglione blu sta parlando con un uomo in camicia nera.
12927	Un cane marrone corre sulla sabbia.
14690	Un uomo con un cappello da bowler e una camicia rossa sta facendo una foto.
12757	Un uomo in camicia bianca e occhiali da sole sta mangiando un panino.
11374	Una ragazzina con un vestito giallo che salta in aria.
12077	Un giocatore di baseball che indossa una maglietta bianca e pantaloni neri sta saltando su un ostacolo.
16600	Un uomo con una camicia a strisce bianche e nere e pantaloni marroni sta guardando un libro.
17750	Un uomo in camicia bianca e pantaloni neri sta camminando sul marciapiede.
14941	Un grande gruppo di persone sta protestando per una causa.
16810	Un uomo con gli occhiali che indossa una camicia a strisce bianche e nere e un cappello da baseball sta lavorando con il 
14117	Un uomo con un cappello da bowler e una camicia rossa sta facendo un trucco sulla sua skateboard.
16018	Un motociclista sporco che gira langolo.
20592	Un uomo e una donna stanno camminando in un campo.
19838	Un giocatore di calcio in maglietta bianca e pantaloni bianchi si sta preparando per lanciare la palla.
19354	Un uomo in camicia bianca e pantaloni neri sta camminando per una strada.
19896	Un uomo in camicia bianca e pantaloni neri sta camminando sul marciapiede.
14048	Un uomo con un cappello da baseball sta lavorando con macchinari complicati.
16938	Un uomo in camicia bianca e pantaloni neri sta camminando per una strada.
18584	Un gruppo di persone che camminano per strada.
16004	Un giocatore di football che indossa un maglietto rosso e bianco e nero e bianco colpisce un giocatore di football.
12947	Un bambino in maglietta blu sta giocando con una palla rossa.
15020	Un cane nero e un cane marrone che giocano nella neve.
10693	Una donna con una maglietta blu sta mangiando.
11086	Un uomo in camicia bianca e pantaloni neri sta facendo una foto.
25376	Un uomo in camicia bianca e pantaloni neri sta saltando su un ostacolo.
25637	Un uomo e una donna sono seduti a un tavolo a bere.
22317	Un uomo con un cappello da baseball sta camminando accanto a una bicicletta.
26697	Un uomo con un cappello da baseball sta guidando una bicicletta.
29043	Due uomini in uniformi da corsa che corrono su una pista.
29830	Un giocatore di tennis che indossa una maglietta blu e pantaloni bianchi si sta preparando per lanciare la palla.
